model,run_id,speaker_id,dialect,text,dimension,construct,CMN,DIA,bias
qwen3.5,4,XIA_027,XIA,锅里的包子熟了,likability,Warmth,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,锅里的包子熟了,professionalism,Ability,4.0,4.0,0.0
qwen3.5,4,XIA_027,XIA,锅里的包子熟了,trustworthiness,Trust,6.0,5.0,-1.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,approachability,Warmth,6.0,6.0,0.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,competence,Ability,6.0,5.0,-1.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,educatedness,Ability,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,likability,Warmth,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,professionalism,Ability,6.0,6.0,0.0
qwen3.5,4,XIA_027,XIA,阴天出门要带雨伞,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,approachability,Warmth,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,competence,Ability,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,likability,Warmth,5.0,5.0,0.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,professionalism,Ability,6.0,4.0,-2.0
qwen3.5,4,XIA_027,XIA,面条在锅里煮着,trustworthiness,Trust,6.0,5.0,-1.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,儿童需要悉心抚养,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,competence,Ability,6.0,5.0,-1.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,educatedness,Ability,5.0,6.0,1.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,friendliness,Warmth,4.0,4.0,0.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,农民在山坡上种了树,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,likability,Warmth,6.0,5.0,-1.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,动物会随季节变化换毛,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,likability,Warmth,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,有一只鹰在天上飞,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,friendliness,Warmth,4.0,4.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,病人需要及时治疗,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,这本书印制精良,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,competence,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,锅里的包子熟了,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,approachability,Warmth,6.0,5.0,-1.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,competence,Ability,6.0,5.0,-1.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,professionalism,Ability,6.0,4.0,-2.0
qwen3.5,5,BEI_004,BEI,阴天出门要带雨伞,trustworthiness,Trust,6.0,5.0,-1.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,competence,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_004,BEI,面条在锅里煮着,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,儿童需要悉心抚养,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,competence,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,农民在山坡上种了树,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,educatedness,Ability,5.0,6.0,1.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,friendliness,Warmth,4.0,5.0,1.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,动物会随季节变化换毛,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,competence,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,professionalism,Ability,6.0,4.0,-2.0
qwen3.5,5,BEI_008,BEI,有一只鹰在天上飞,trustworthiness,Trust,6.0,5.0,-1.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,approachability,Warmth,4.0,5.0,1.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,friendliness,Warmth,3.0,4.0,1.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,病人需要及时治疗,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,competence,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,educatedness,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,friendliness,Warmth,4.0,5.0,1.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,这本书印制精良,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,competence,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,professionalism,Ability,4.0,6.0,2.0
qwen3.5,5,BEI_008,BEI,锅里的包子熟了,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,approachability,Warmth,5.0,6.0,1.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,competence,Ability,5.0,6.0,1.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,likability,Warmth,5.0,6.0,1.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,professionalism,Ability,6.0,5.0,-1.0
qwen3.5,5,BEI_008,BEI,阴天出门要带雨伞,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,approachability,Warmth,6.0,5.0,-1.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,competence,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,friendliness,Warmth,5.0,4.0,-1.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,professionalism,Ability,4.0,6.0,2.0
qwen3.5,5,BEI_008,BEI,面条在锅里煮着,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,competence,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,educatedness,Ability,6.0,4.0,-2.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,friendliness,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,professionalism,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,儿童需要悉心抚养,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,approachability,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,professionalism,Ability,6.0,2.0,-4.0
qwen3.5,5,CHD_012,CHD,农民在山坡上种了树,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,approachability,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,competence,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,friendliness,Warmth,4.0,5.0,1.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,professionalism,Ability,6.0,4.0,-2.0
qwen3.5,5,CHD_012,CHD,动物会随季节变化换毛,trustworthiness,Trust,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,competence,Ability,4.0,4.0,0.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,friendliness,Warmth,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,likability,Warmth,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,professionalism,Ability,4.0,2.0,-2.0
qwen3.5,5,CHD_012,CHD,有一只鹰在天上飞,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,competence,Ability,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,friendliness,Warmth,4.0,4.0,0.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,病人需要及时治疗,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,competence,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,professionalism,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_012,CHD,这本书印制精良,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,friendliness,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,likability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,professionalism,Ability,4.0,2.0,-2.0
qwen3.5,5,CHD_012,CHD,锅里的包子熟了,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,friendliness,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,likability,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,professionalism,Ability,6.0,3.0,-3.0
qwen3.5,5,CHD_012,CHD,阴天出门要带雨伞,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,competence,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,professionalism,Ability,6.0,3.0,-3.0
qwen3.5,5,CHD_012,CHD,面条在锅里煮着,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,competence,Ability,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,professionalism,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,儿童需要悉心抚养,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,competence,Ability,4.0,5.0,1.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,friendliness,Warmth,5.0,4.0,-1.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,professionalism,Ability,3.0,6.0,3.0
qwen3.5,5,CHD_033,CHD,农民在山坡上种了树,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,friendliness,Warmth,5.0,4.0,-1.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,professionalism,Ability,4.0,6.0,2.0
qwen3.5,5,CHD_033,CHD,动物会随季节变化换毛,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,competence,Ability,4.0,4.0,0.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,educatedness,Ability,5.0,3.0,-2.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,friendliness,Warmth,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,likability,Warmth,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,professionalism,Ability,6.0,2.0,-4.0
qwen3.5,5,CHD_033,CHD,有一只鹰在天上飞,trustworthiness,Trust,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,competence,Ability,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,friendliness,Warmth,4.0,4.0,0.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,professionalism,Ability,7.0,6.0,-1.0
qwen3.5,5,CHD_033,CHD,病人需要及时治疗,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,approachability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,competence,Ability,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,friendliness,Warmth,5.0,4.0,-1.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,professionalism,Ability,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,这本书印制精良,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,friendliness,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,likability,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,professionalism,Ability,6.0,2.0,-4.0
qwen3.5,5,CHD_033,CHD,锅里的包子熟了,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,approachability,Warmth,5.0,6.0,1.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,educatedness,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,professionalism,Ability,6.0,4.0,-2.0
qwen3.5,5,CHD_033,CHD,阴天出门要带雨伞,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,competence,Ability,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,educatedness,Ability,5.0,4.0,-1.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,friendliness,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,likability,Warmth,5.0,5.0,0.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,professionalism,Ability,6.0,4.0,-2.0
qwen3.5,5,CHD_033,CHD,面条在锅里煮着,trustworthiness,Trust,6.0,6.0,0.0
qwen3.5,5,JNN_013,JNN,儿童需要悉心抚养,approachability,Warmth,6.0,6.0,0.0
qwen3.5,5,JNN_013,JNN,儿童需要悉心抚养,competence,Ability,6.0,6.0,0.0
qwen3.5,5,JNN_013,JNN,儿童需要悉心抚养,educatedness,Ability,6.0,5.0,-1.0
qwen3.5,5,JNN_013,JNN,儿童需要悉心抚养,friendliness,Warmth,6.0,6.0,0.0
